time,close,100-SR3U2026 · CME: close,100-SR3Z2026 · CME: close,100-SR3M2027 · CME: close,100-SR3M2026 · CME: close,100-SR3N2026 · CME: close,100-SR3Q2026 · CME: close,100-SR3V2026 · CME: close,100-SR3U2027 · CME: close,100-SR3X2026 · CME: close
2026-02-27,2.9749999999999943,3.2249999999999943,3.055000000000007,2.9399999999999977,3.4650000000000034,3.3900000000000006,3.3100000000000023,,2.9399999999999977,
2026-03-02,3.1200000000000045,3.319999999999993,3.1850000000000023,3.0849999999999937,3.519999999999996,3.450000000000003,3.3799999999999955,,3.075000000000003,
2026-03-03,3.155000000000001,3.344999999999999,3.2249999999999943,3.105000000000004,3.530000000000001,3.4650000000000034,3.4000000000000057,,3.0849999999999937,
2026-03-04,3.200000000000003,3.3900000000000006,3.269999999999996,3.155000000000001,3.5600000000000023,3.5,3.4399999999999977,,3.135000000000005,
2026-03-05,3.2750000000000057,3.430000000000007,3.3299999999999983,3.239999999999995,3.5799999999999983,3.519999999999996,3.469999999999999,,3.219999999999999,
2026-03-06,3.2349999999999994,3.375,3.280000000000001,3.200000000000003,3.5349999999999966,3.4749999999999943,3.424999999999997,,3.180000000000007,
2026-03-09,3.2849999999999966,3.424999999999997,3.3349999999999937,3.239999999999995,3.5649999999999977,3.510000000000005,3.4599999999999937,,3.2150000000000034,
2026-03-10,3.2549999999999955,3.4000000000000057,3.305000000000007,3.219999999999999,3.549999999999997,3.4950000000000045,3.444999999999993,,3.2049999999999983,
2026-03-11,3.3400000000000034,3.4650000000000034,3.3900000000000006,3.2950000000000017,3.575000000000003,3.530000000000001,3.489999999999995,,3.2650000000000006,
2026-03-12,3.5150000000000006,3.5799999999999983,3.5349999999999966,3.4749999999999943,3.635000000000005,3.6099999999999994,3.5900000000000034,,3.424999999999997,
2026-03-13,3.4749999999999943,3.5600000000000023,3.5,3.4399999999999977,3.6299999999999955,3.605000000000004,3.5799999999999983,,3.394999999999996,
2026-03-16,3.405000000000001,3.5250000000000057,3.444999999999993,3.3599999999999994,3.6200000000000045,3.5900000000000034,3.5600000000000023,,3.3149999999999977,
2026-03-17,3.394999999999996,3.519999999999996,3.4350000000000023,3.344999999999999,3.625,3.5900000000000034,3.555000000000007,,3.299999999999997,
2026-03-18,3.4849999999999994,3.5900000000000034,3.5250000000000057,3.430000000000007,3.6599999999999966,3.625,3.5999999999999943,,3.3799999999999955,
2026-03-19,3.6599999999999966,3.719999999999999,3.6899999999999977,3.569999999999993,3.719999999999999,3.7099999999999937,3.7049999999999983,,3.469999999999999,
2026-03-20,3.769999999999996,3.7900000000000063,3.7849999999999966,3.680000000000007,3.739999999999995,3.739999999999995,3.7349999999999994,,3.5600000000000023,
2026-03-23,3.6700000000000017,3.7249999999999943,3.6899999999999977,3.5849999999999937,3.7099999999999937,3.7099999999999937,3.7150000000000034,,3.4650000000000034,
2026-03-24,3.7950000000000017,3.819999999999993,3.8149999999999977,3.7099999999999937,3.7549999999999955,3.769999999999996,3.7900000000000063,,3.5849999999999937,
2026-03-25,3.719999999999999,3.7650000000000006,3.75,3.635000000000005,3.7249999999999943,3.739999999999995,3.7549999999999955,,3.519999999999996,
2026-03-26,3.844999999999999,3.8299999999999983,3.8499999999999943,3.769999999999996,3.75,3.7750000000000057,3.799999999999997,,3.6500000000000057,
2026-03-27,3.75,3.760000000000005,3.7650000000000006,3.680000000000007,3.7099999999999937,3.730000000000004,3.75,,3.575000000000003,
2026-03-30,3.644999999999996,3.6899999999999977,3.6700000000000017,3.575000000000003,3.680000000000007,3.6850000000000023,3.6899999999999977,,3.4849999999999994,
2026-03-31,3.614999999999995,3.6650000000000063,3.635000000000005,3.555000000000007,3.6650000000000063,3.6700000000000017,3.6700000000000017,,3.4650000000000034,
2026-04-01,3.605000000000004,3.6650000000000063,3.625,3.555000000000007,3.6700000000000017,3.6700000000000017,3.6700000000000017,,3.480000000000004,
2026-04-02,3.605000000000004,3.6650000000000063,3.6299999999999955,3.555000000000007,3.6599999999999966,3.6599999999999966,3.6599999999999966,,3.480000000000004,
2026-04-03,3.674999999999997,3.7049999999999983,3.6899999999999977,3.625,3.674999999999997,3.680000000000007,3.6899999999999977,,3.5400000000000063,
2026-04-06,3.680000000000007,3.7150000000000034,3.700000000000003,3.6200000000000045,3.6850000000000023,3.6899999999999977,3.700000000000003,,3.5250000000000057,
2026-04-07,3.655000000000001,3.694999999999993,3.6700000000000017,3.5999999999999943,3.680000000000007,3.6850000000000023,3.694999999999993,,3.5150000000000006,
2026-04-08,3.5999999999999943,3.674999999999997,3.6299999999999955,3.5349999999999966,3.680000000000007,3.6850000000000023,3.6850000000000023,,3.4549999999999983,
2026-04-09,3.5799999999999983,3.6599999999999966,3.6099999999999994,3.519999999999996,3.6700000000000017,3.674999999999997,3.6700000000000017,,3.450000000000003,
2026-04-10,3.5999999999999943,3.6700000000000017,3.6299999999999955,3.5450000000000017,3.680000000000007,3.680000000000007,3.674999999999997,3.6650000000000063,3.469999999999999,
2026-04-13,3.5799999999999983,3.655000000000001,3.6099999999999994,3.519999999999996,3.674999999999997,3.674999999999997,3.6650000000000063,3.6500000000000057,3.444999999999993,
2026-04-14,3.555000000000007,3.644999999999996,3.5900000000000034,3.489999999999995,3.674999999999997,3.6700000000000017,3.6599999999999966,3.6400000000000006,3.4099999999999966,
2026-04-15,3.5649999999999977,3.644999999999996,3.5999999999999943,3.5049999999999955,3.674999999999997,3.6700000000000017,3.6599999999999966,3.6299999999999955,3.4350000000000023,
2026-04-16,3.5799999999999983,3.644999999999996,3.605000000000004,3.530000000000001,3.6700000000000017,3.6650000000000063,3.655000000000001,3.6299999999999955,3.4599999999999937,
2026-04-17,3.480000000000004,3.5799999999999983,3.519999999999996,3.424999999999997,3.6500000000000057,3.6299999999999955,3.6099999999999994,3.5649999999999977,3.3599999999999994,
2026-04-20,3.489999999999995,3.5999999999999943,3.5349999999999966,3.4350000000000023,3.6650000000000063,3.644999999999996,3.625,3.5849999999999937,3.3700000000000045,
2026-04-21,3.5799999999999983,3.6400000000000006,3.605000000000004,3.530000000000001,3.6700000000000017,3.655000000000001,3.644999999999996,3.625,3.4599999999999937,
2026-04-22,3.5999999999999943,3.644999999999996,3.6200000000000045,3.549999999999997,3.6650000000000063,3.655000000000001,3.644999999999996,3.6299999999999955,3.480000000000004,
2026-04-23,3.6400000000000006,3.644999999999996,3.6400000000000006,3.605000000000004,3.6650000000000063,3.655000000000001,3.644999999999996,3.6400000000000006,3.530000000000001,
2026-04-24,3.5799999999999983,3.614999999999995,3.5900000000000034,3.549999999999997,3.6599999999999966,3.644999999999996,3.6299999999999955,3.6099999999999994,3.489999999999995,
2026-04-27,3.6099999999999994,3.635000000000005,3.6200000000000045,3.5799999999999983,3.6599999999999966,3.644999999999996,3.635000000000005,3.6299999999999955,3.519999999999996,
2026-04-28,3.6650000000000063,3.6500000000000057,3.655000000000001,3.644999999999996,3.6599999999999966,3.6500000000000057,3.644999999999996,3.644999999999996,3.5849999999999937,
2026-04-29,3.799999999999997,3.6899999999999977,3.7450000000000045,3.7950000000000017,3.674999999999997,3.674999999999997,3.674999999999997,3.7049999999999983,3.719999999999999,
2026-04-30,3.739999999999995,3.6500000000000057,3.6899999999999977,3.730000000000004,3.655000000000001,3.655000000000001,3.655000000000001,3.6650000000000063,3.6650000000000063,
2026-05-01,3.75,3.655000000000001,3.7049999999999983,3.7349999999999994,3.655000000000001,3.655000000000001,3.655000000000001,3.6700000000000017,3.6700000000000017,
2026-05-04,3.8599999999999994,3.7049999999999983,3.7950000000000017,3.844999999999999,3.655000000000001,3.6599999999999966,3.6700000000000017,3.7349999999999994,3.7750000000000057,
2026-05-05,3.8299999999999983,3.6850000000000023,3.769999999999996,3.8149999999999977,3.644999999999996,3.6500000000000057,3.6599999999999966,3.719999999999999,3.75,
2026-05-06,3.7349999999999994,3.6500000000000057,3.700000000000003,3.7150000000000034,3.6400000000000006,3.644999999999996,3.644999999999996,3.6850000000000023,3.655000000000001,
2026-05-07,3.7950000000000017,3.674999999999997,3.739999999999995,3.7849999999999966,3.644999999999996,3.6500000000000057,3.6500000000000057,3.7099999999999937,3.7349999999999994,
2026-05-08,3.75,3.6599999999999966,3.7049999999999983,3.739999999999995,3.6400000000000006,3.644999999999996,3.644999999999996,3.6850000000000023,3.694999999999993,
2026-05-11,3.805000000000007,3.694999999999993,3.75,3.805000000000007,3.6599999999999966,3.6650000000000063,3.6700000000000017,3.719999999999999,3.760000000000005,
2026-05-12,3.875,3.7049999999999983,3.7950000000000017,3.885000000000005,3.655000000000001,3.6650000000000063,3.680000000000007,3.7450000000000045,3.8400000000000034,
2026-05-13,3.864999999999995,3.7150000000000034,3.7950000000000017,3.875,3.6599999999999966,3.6700000000000017,3.6850000000000023,3.7549999999999955,3.8400000000000034,
2026-05-14,3.864999999999995,3.719999999999999,3.799999999999997,3.875,3.655000000000001,3.6700000000000017,3.6850000000000023,3.760000000000005,3.8400000000000034,
2026-05-15,3.969999999999999,3.739999999999995,3.8599999999999994,4.010000000000005,3.6599999999999966,3.674999999999997,3.700000000000003,3.7849999999999966,3.9950000000000045,3.8299999999999983
2026-05-18,3.980000000000004,3.75,3.8700000000000045,4.025000000000006,3.6650000000000063,3.6899999999999977,3.7150000000000034,3.7950000000000017,4.015000000000001,3.8400000000000034
2026-05-19,4.030000000000001,3.780000000000001,3.9150000000000063,4.069999999999993,3.667500000000004,3.7049999999999983,3.739999999999995,3.8299999999999983,4.055000000000007,3.875
2026-05-20,3.924999999999997,3.7349999999999994,3.8400000000000034,3.950000000000003,3.655000000000001,3.694999999999993,3.719999999999999,3.7849999999999966,3.930000000000007,3.819999999999993
2026-05-21,3.9950000000000045,3.7849999999999966,3.9000000000000057,4.015000000000001,3.677499999999995,3.719999999999999,3.75,3.8349999999999937,3.980000000000004,3.8700000000000045
2026-05-22,4.049999999999997,3.8149999999999977,3.950000000000003,4.060000000000002,3.6825000000000045,3.7249999999999943,3.769999999999996,3.8700000000000045,4.015000000000001,3.9099999999999966
2026-05-26,3.944999999999993,3.7650000000000006,3.864999999999995,3.9549999999999983,3.674999999999997,3.7150000000000034,3.7450000000000045,3.8149999999999977,3.9200000000000017,3.8499999999999943
2026-05-27,3.9200000000000017,3.75,3.844999999999999,3.9350000000000023,3.6700000000000017,3.7049999999999983,3.7349999999999994,3.799999999999997,3.905000000000001,3.825000000000003
2026-05-28,3.905000000000001,3.7549999999999955,3.8400000000000034,3.9200000000000017,3.667500000000004,3.700000000000003,3.730000000000004,3.7950000000000017,3.894999999999996,3.819999999999993
2026-05-29,3.9000000000000057,3.7349999999999994,3.8299999999999983,3.9150000000000063,3.6650000000000063,3.694999999999993,3.719999999999999,3.7750000000000057,3.885000000000005,3.805000000000007
2026-06-01,3.9549999999999983,3.7549999999999955,3.864999999999995,3.9749999999999943,3.6650000000000063,3.694999999999993,3.719999999999999,3.799999999999997,3.950000000000003,3.8349999999999937
2026-06-02,3.9599999999999937,3.75,3.864999999999995,3.980000000000004,3.6599999999999966,3.6899999999999977,3.7150000000000034,3.7950000000000017,3.950000000000003,3.8299999999999983
2026-06-03,3.9950000000000045,3.760000000000005,3.8900000000000006,4.025000000000006,3.657499999999999,3.6899999999999977,3.719999999999999,3.8100000000000023,3.9950000000000045,3.8499999999999943
2026-06-04,3.944999999999993,3.739999999999995,3.855000000000004,3.9749999999999943,3.6525000000000034,3.6850000000000023,3.7150000000000034,3.7900000000000063,3.9549999999999983,3.8299999999999983
2026-06-05,4.075000000000003,3.799999999999997,3.9599999999999937,4.105000000000004,3.6650000000000063,3.7049999999999983,3.75,3.864999999999995,4.084999999999994,3.9150000000000063
2026-06-08,4.069999999999993,3.8149999999999977,3.9650000000000034,4.094999999999999,3.6724999999999994,3.7150000000000034,3.760000000000005,3.8799999999999955,4.069999999999993,3.930000000000007
2026-06-09,4.034999999999997,3.7950000000000017,3.9350000000000023,4.055000000000007,3.667500000000004,3.7099999999999937,3.7549999999999955,3.8599999999999994,4.030000000000001,3.9099999999999966
2026-06-10,4.040000000000006,3.7900000000000063,3.9399999999999977,4.064999999999998,3.6650000000000063,3.7099999999999937,3.7549999999999955,3.855000000000004,4.040000000000006,3.905000000000001
2026-06-11,3.9749999999999943,3.7650000000000006,3.8900000000000006,3.9950000000000045,3.6650000000000063,3.7049999999999983,3.7349999999999994,3.825000000000003,3.9650000000000034,3.8599999999999994
2026-06-12,3.9849999999999994,3.760000000000005,3.894999999999996,4.0049999999999955,3.6624999999999943,3.7049999999999983,3.730000000000004,3.819999999999993,3.980000000000004,3.855000000000004
2026-06-15,3.9599999999999937,3.7549999999999955,3.885000000000005,3.969999999999999,3.667500000000004,3.7025000000000006,3.730000000000004,3.8149999999999977,3.950000000000003,3.8499999999999943
2026-06-16,3.9399999999999977,3.760000000000005,3.885000000000005,3.9399999999999977,3.667500000000004,3.7025000000000006,3.730000000000004,3.819999999999993,3.9150000000000063,3.855000000000004
2026-06-17,4.094999999999999,3.864999999999995,4.034999999999997,4.079999999999998,3.700000000000003,3.760000000000005,3.8100000000000023,3.9350000000000023,4.034999999999997,3.9849999999999994
2026-06-18,4.144999999999996,3.9399999999999977,4.094999999999999,4.109999999999999,3.7150000000000034,3.7974999999999994,3.8700000000000045,4.010000000000005,4.040000000000006,4.060000000000002
2026-06-22,4.189999999999998,3.9650000000000034,4.125,4.174999999999997,3.719999999999999,3.802499999999995,3.8799999999999955,4.034999999999997,4.114999999999995,4.084999999999994
2026-06-23,4.174999999999997,3.9599999999999937,4.114999999999995,4.159999999999997,3.717500000000001,,,,4.109999999999999,
