date,hy_oas_bp,delta20,z,veto_high_floor,veto_z_gate,veto,quality_flag
2002-07-31,971.0,69.0,0.6952,True,False,True,
2002-08-01,954.0,52.0,0.492,True,False,True,
2002-08-02,976.0,80.0,0.8143,True,False,True,
2002-08-05,991.0,92.0,0.9481,True,False,True,
2002-08-06,981.0,83.0,0.8369,True,False,True,
2002-08-07,989.0,83.0,0.8305,True,False,True,
2002-08-08,985.0,59.0,0.5458,True,False,True,
2002-08-09,992.0,66.0,0.623,True,False,True,
2002-08-12,1000.0,81.0,0.7923,True,False,True,
2002-08-13,1015.0,102.0,1.0295,True,True,True,
2002-08-14,1020.0,101.0,1.0105,True,True,True,
2002-08-15,1001.0,75.0,0.7038,True,False,True,
2002-08-16,993.0,56.0,0.4798,True,False,True,
2002-08-19,993.0,44.0,0.3376,True,False,True,
2002-08-20,994.0,23.0,0.0924,True,False,True,
2002-08-21,988.0,-8.0,-0.2665,True,False,True,
2002-08-22,965.0,-33.0,-0.5537,True,False,True,
2002-08-23,962.0,-51.0,-0.7587,True,False,True,
2002-08-26,955.0,-46.0,-0.6974,True,False,True,
2002-08-27,944.0,-55.0,-0.7981,True,False,True,
2002-08-28,948.0,-23.0,-0.4268,True,False,True,
2002-08-29,951.0,-3.0,-0.1947,True,False,True,
2002-08-30,950.0,-26.0,-0.4582,True,False,True,
2002-08-31,961.0,-30.0,-0.5021,True,False,True,
2002-09-02,960.0,-21.0,-0.3923,True,False,True,
2002-09-03,976.0,-13.0,-0.2933,True,False,True,
2002-09-04,975.0,-10.0,-0.2521,True,False,True,
2002-09-05,982.0,-10.0,-0.246,True,False,True,
2002-09-06,969.0,-31.0,-0.4872,True,False,True,
2002-09-09,969.0,-46.0,-0.6591,True,False,True,
2002-09-10,970.0,-50.0,-0.7012,True,False,True,
2002-09-11,959.0,-42.0,-0.599,True,False,True,
2002-09-12,963.0,-30.0,-0.4473,True,False,True,
2002-09-13,965.0,-28.0,-0.4163,True,False,True,
2002-09-16,961.0,-33.0,-0.472,True,False,True,
2002-09-17,960.0,-28.0,-0.4029,True,False,True,
2002-09-18,965.0,0.0,-0.04,True,False,True,
2002-09-19,982.0,20.0,0.2285,True,False,True,
2002-09-20,992.0,37.0,0.4644,True,False,True,
2002-09-23,1012.0,68.0,0.8941,True,False,True,
2002-09-24,1026.0,78.0,1.05,True,True,True,
2002-09-25,1018.0,67.0,0.9195,True,False,True,
2002-09-26,1017.0,67.0,0.9351,True,False,True,
2002-09-27,1030.0,69.0,0.9776,True,False,True,
2002-09-30,1033.0,73.0,1.0302,True,True,True,
2002-10-01,1021.0,45.0,0.637,True,False,True,
2002-10-02,1034.0,59.0,0.829,True,False,True,
2002-10-03,1048.0,66.0,0.9216,True,False,True,
2002-10-04,1055.0,86.0,1.1915,True,True,True,
2002-10-07,1071.0,102.0,1.4014,True,True,True,
2002-10-08,1087.0,117.0,1.5933,True,True,True,
2002-10-09,1117.0,158.0,2.1289,True,True,True,
2002-10-10,1120.0,157.0,2.0876,True,True,True,
2002-10-11,1107.0,142.0,1.8629,True,True,True,
2002-10-14,1109.0,148.0,1.9212,True,True,True,
2002-10-15,1073.0,113.0,1.4398,True,True,True,
2002-10-16,1073.0,108.0,1.3611,True,True,True,
2002-10-17,1064.0,82.0,1.0073,True,True,True,
2002-10-18,1065.0,73.0,0.8807,True,False,True,
2002-10-21,1054.0,42.0,0.4641,True,False,True,
2002-10-22,1053.0,27.0,0.2603,True,False,True,
2002-10-23,1054.0,36.0,0.3756,True,False,True,
2002-10-24,1053.0,36.0,0.3714,True,False,True,
2002-10-25,1057.0,27.0,0.2479,True,False,True,
2002-10-28,1055.0,22.0,0.1778,True,False,True,
2002-10-29,1067.0,46.0,0.494,True,False,True,
2002-10-30,1062.0,28.0,0.25,True,False,True,
2002-10-31,1059.0,11.0,0.0197,True,False,True,
2002-11-01,1047.0,-8.0,-0.2377,True,False,True,
2002-11-04,1030.0,-41.0,-0.6859,True,False,True,
2002-11-05,1019.0,-68.0,-1.0566,True,False,True,
2002-11-06,1010.0,-107.0,-1.5848,True,False,True,
2002-11-07,1012.0,-108.0,-1.6007,True,False,True,
2002-11-08,1016.0,-91.0,-1.3786,True,False,True,
2002-11-11,1018.0,-91.0,-1.3872,True,False,True,
2002-11-12,1015.0,-58.0,-0.9485,True,False,True,
2002-11-13,1011.0,-62.0,-1.0157,True,False,True,
2002-11-14,994.0,-70.0,-1.1405,True,False,True,
2002-11-15,978.0,-87.0,-1.39,True,False,True,
2002-11-18,970.0,-84.0,-1.3548,True,False,True,
2002-11-19,961.0,-92.0,-1.4705,True,False,True,
2002-11-20,939.0,-115.0,-1.7943,True,False,True,
2002-11-21,915.0,-138.0,-2.1094,True,False,True,
2002-11-22,904.0,-153.0,-2.3121,True,False,True,
2002-11-25,901.0,-154.0,-2.3163,True,False,True,
2002-11-26,914.0,-153.0,-2.2942,True,False,True,
2002-11-27,894.0,-168.0,-2.4833,True,False,True,
2002-11-28,894.0,-165.0,-2.4192,True,False,True,
2002-11-29,901.0,-146.0,-2.1385,True,False,True,
2002-11-30,883.0,-147.0,-2.1275,True,False,True,
2002-12-02,867.0,-152.0,-2.1667,True,False,True,
2002-12-03,867.0,-143.0,-2.0246,True,False,True,
2002-12-04,881.0,-131.0,-1.8457,True,False,True,
2002-12-05,889.0,-127.0,-1.7741,True,False,True,
2002-12-06,900.0,-118.0,-1.6403,True,False,True,
2002-12-09,908.0,-107.0,-1.4838,True,False,True,
2002-12-10,905.0,-106.0,-1.4584,True,False,True,
2002-12-11,909.0,-85.0,-1.1786,True,False,True,
2002-12-12,906.0,-72.0,-1.0042,True,False,True,
2002-12-13,899.0,-71.0,-0.9858,True,False,True,
2002-12-16,888.0,-73.0,-1.0066,True,False,True,
2002-12-17,890.0,-49.0,-0.6971,True,False,True,
2002-12-18,894.0,-21.0,-0.3394,True,False,True,
2002-12-19,903.0,-1.0,-0.0841,True,False,True,
2002-12-20,899.0,-2.0,-0.0972,True,False,True,
2002-12-23,900.0,-14.0,-0.2502,True,False,True,
2002-12-24,901.0,7.0,0.0181,True,False,True,
2002-12-26,902.0,8.0,0.0293,True,False,True,
2002-12-27,911.0,10.0,0.0532,True,False,True,
2002-12-30,913.0,30.0,0.3077,True,False,True,
2002-12-31,890.0,23.0,0.2162,True,False,True,
2003-01-02,865.0,-2.0,-0.1041,True,False,True,
2003-01-03,857.0,-24.0,-0.3859,True,False,True,
2003-01-06,841.0,-48.0,-0.6916,True,False,True,
2003-01-07,826.0,-74.0,-1.0197,True,False,True,
2003-01-08,818.0,-90.0,-1.2166,True,False,True,
2003-01-09,795.0,-110.0,-1.4605,True,False,True,
2003-01-10,792.0,-117.0,-1.5368,True,False,True,
2003-01-13,792.0,-114.0,-1.4877,True,False,True,
2003-01-14,796.0,-103.0,-1.3405,True,False,True,
2003-01-15,796.0,-92.0,-1.1943,True,False,True,
2003-01-16,799.0,-91.0,-1.1733,True,False,True,
2003-01-17,810.0,-84.0,-1.08,True,False,True,
2003-01-20,811.0,-92.0,-1.1729,True,False,True,
2003-01-21,812.0,-87.0,-1.1046,True,False,True,
2003-01-22,823.0,-77.0,-0.9754,True,False,True,
2003-01-23,816.0,-85.0,-1.0679,True,False,True,
2003-01-24,821.0,-81.0,-1.0128,True,False,True,
2003-01-27,829.0,-82.0,-1.0194,True,False,True,
2003-01-28,825.0,-88.0,-1.0867,True,False,True,
2003-01-29,824.0,-66.0,-0.8139,True,False,True,
2003-01-30,825.0,-40.0,-0.4947,True,False,True,
2003-01-31,829.0,-28.0,-0.3472,True,False,True,
2003-02-03,821.0,-20.0,-0.2491,True,False,True,
2003-02-04,828.0,2.0,0.0194,True,False,True,
2003-02-05,823.0,5.0,0.0552,True,False,True,
2003-02-06,835.0,40.0,0.4814,True,False,True,
2003-02-07,839.0,47.0,0.5646,True,False,True,
2003-02-10,835.0,43.0,0.514,True,False,True,
2003-02-11,837.0,41.0,0.4883,True,False,True,
2003-02-12,850.0,54.0,0.644,True,False,True,
2003-02-13,869.0,70.0,0.835,True,False,True,
2003-02-14,862.0,52.0,0.6141,True,False,True,
2003-02-17,858.0,47.0,0.5514,True,False,True,
2003-02-18,856.0,44.0,0.5125,True,False,True,
2003-02-19,853.0,30.0,0.3399,True,False,True,
2003-02-20,851.0,35.0,0.3978,True,False,True,
2003-02-21,842.0,21.0,0.2241,True,False,True,
2003-02-24,841.0,12.0,0.1105,True,False,True,
2003-02-25,845.0,20.0,0.2038,True,False,True,
2003-02-26,844.0,20.0,0.1997,True,False,True,
2003-02-27,840.0,15.0,0.1349,True,False,True,
2003-02-28,838.0,9.0,0.0569,True,False,True,
2003-03-03,829.0,8.0,0.0398,True,False,True,
2003-03-04,831.0,3.0,-0.0266,True,False,True,
2003-03-05,833.0,10.0,0.055,True,False,True,
2003-03-06,831.0,-4.0,-0.1243,True,False,True,
2003-03-07,834.0,-5.0,-0.1426,True,False,True,
2003-03-10,838.0,3.0,-0.0489,True,False,True,
2003-03-11,833.0,-4.0,-0.1437,True,False,True,
2003-03-12,832.0,-18.0,-0.3266,True,False,True,
2003-03-13,816.0,-53.0,-0.777,True,False,True,
2003-03-14,817.0,-45.0,-0.6806,True,False,True,
2003-03-17,804.0,-54.0,-0.7991,True,False,True,
2003-03-18,791.0,-65.0,-0.9428,True,False,True,
2003-03-19,788.0,-65.0,-0.944,True,False,True,
2003-03-20,784.0,-67.0,-0.9692,True,False,True,
2003-03-21,769.0,-73.0,-1.0427,True,False,True,
2003-03-24,781.0,-60.0,-0.8725,True,False,True,
2003-03-25,780.0,-65.0,-0.9325,True,False,True,
2003-03-26,778.0,-66.0,-0.941,True,False,True,
2003-03-27,776.0,-64.0,-0.912,True,False,True,
2003-03-28,775.0,-63.0,-0.8949,True,False,True,
2003-03-31,772.0,-57.0,-0.8142,True,False,True,
2003-04-01,761.0,-70.0,-0.9735,True,False,True,
2003-04-02,736.0,-97.0,-1.3062,False,False,False,
2003-04-03,731.0,-100.0,-1.334,False,False,False,
2003-04-04,724.0,-110.0,-1.4481,False,False,False,
2003-04-07,711.0,-127.0,-1.6456,False,False,False,
2003-04-08,721.0,-112.0,-1.4464,False,False,False,
2003-04-09,731.0,-101.0,-1.3003,False,False,False,
2003-04-10,728.0,-88.0,-1.1319,False,False,False,
2003-04-11,721.0,-96.0,-1.2217,False,False,False,
2003-04-14,712.0,-92.0,-1.1641,False,False,False,
2003-04-15,707.0,-84.0,-1.0587,False,False,False,
2003-04-16,705.0,-83.0,-1.0411,False,False,False,
2003-04-17,697.0,-87.0,-1.0848,False,False,False,
2003-04-21,692.0,-77.0,-0.959,False,False,False,
2003-04-22,686.0,-95.0,-1.1718,False,False,False,
2003-04-23,671.0,-109.0,-1.3331,False,False,False,
2003-04-24,669.0,-109.0,-1.3242,False,False,False,
2003-04-25,668.0,-108.0,-1.304,False,False,False,
2003-04-28,664.0,-111.0,-1.3317,False,False,False,
2003-04-29,655.0,-117.0,-1.3943,False,False,False,
2003-04-30,644.0,-117.0,-1.3852,False,False,False,
2003-05-01,637.0,-99.0,-1.1651,False,False,False,
2003-05-02,626.0,-105.0,-1.2288,False,False,False,
2003-05-05,625.0,-99.0,-1.1505,False,False,False,
2003-05-06,634.0,-77.0,-0.8865,False,False,False,
2003-05-07,646.0,-75.0,-0.8587,False,False,False,
2003-05-08,655.0,-76.0,-0.8659,False,False,False,
2003-05-09,653.0,-75.0,-0.8497,False,False,False,
2003-05-12,653.0,-68.0,-0.7641,False,False,False,
2003-05-13,653.0,-59.0,-0.6561,False,False,False,
2003-05-14,662.0,-45.0,-0.4904,False,False,False,
2003-05-15,655.0,-50.0,-0.5454,False,False,False,
2003-05-16,663.0,-34.0,-0.3554,False,False,False,
2003-05-19,666.0,-26.0,-0.2591,False,False,False,
2003-05-20,677.0,-9.0,-0.0582,False,False,False,
2003-05-21,680.0,9.0,0.1535,False,False,False,
2003-05-22,686.0,17.0,0.248,False,False,False,
2003-05-23,687.0,19.0,0.2726,False,False,False,
2003-05-26,687.0,23.0,0.3207,False,False,False,
2003-05-27,688.0,33.0,0.4385,False,False,False,
2003-05-28,689.0,45.0,0.5797,False,False,False,
2003-05-29,687.0,50.0,0.6396,False,False,False,
2003-05-30,681.0,55.0,0.6998,False,False,False,
2003-05-31,679.0,54.0,0.6893,False,False,False,
2003-06-02,666.0,32.0,0.4343,False,False,False,
2003-06-03,674.0,28.0,0.3901,False,False,False,
2003-06-04,670.0,15.0,0.24,False,False,False,
2003-06-05,658.0,5.0,0.1257,False,False,False,
2003-06-06,648.0,-5.0,0.0116,False,False,False,
2003-06-09,651.0,-2.0,0.0524,False,False,False,
2003-06-10,658.0,-4.0,0.0342,False,False,False,
2003-06-11,650.0,-5.0,0.0282,False,False,False,
2003-06-12,648.0,-15.0,-0.083,False,False,False,
2003-06-13,646.0,-20.0,-0.1351,False,False,False,
2003-06-16,631.0,-46.0,-0.4484,False,False,False,
2003-06-17,614.0,-66.0,-0.6914,False,False,False,
2003-06-18,604.0,-82.0,-0.8856,False,False,False,
2003-06-19,609.0,-78.0,-0.8301,False,False,False,
2003-06-20,607.0,-80.0,-0.8507,False,False,False,
2003-06-23,621.0,-67.0,-0.6788,False,False,False,
2003-06-24,629.0,-60.0,-0.5824,False,False,False,
2003-06-25,615.0,-72.0,-0.7332,False,False,False,
2003-06-26,603.0,-78.0,-0.806,False,False,False,
2003-06-27,603.0,-76.0,-0.7737,False,False,False,
2003-06-30,613.0,-53.0,-0.4616,False,False,False,
2003-07-01,615.0,-59.0,-0.536,False,False,False,
2003-07-02,618.0,-52.0,-0.435,False,False,False,
2003-07-03,611.0,-47.0,-0.3604,False,False,False,
2003-07-04,611.0,-37.0,-0.216,False,False,False,
2003-07-07,605.0,-46.0,-0.3341,False,False,False,
2003-07-08,597.0,-61.0,-0.5369,False,False,False,
2003-07-09,597.0,-53.0,-0.4182,False,False,False,
2003-07-10,600.0,-48.0,-0.3422,False,False,False,
2003-07-11,605.0,-41.0,-0.2371,False,False,False,
2003-07-14,594.0,-37.0,-0.1745,False,False,False,
2003-07-15,573.0,-41.0,-0.2239,False,False,False,
2003-07-16,576.0,-28.0,-0.0271,False,False,False,
2003-07-17,575.0,-34.0,-0.1074,False,False,False,
2003-07-18,576.0,-31.0,-0.0577,False,False,False,
2003-07-21,559.0,-62.0,-0.5101,False,False,False,
2003-07-22,566.0,-63.0,-0.5189,False,False,False,
2003-07-23,572.0,-43.0,-0.2148,False,False,False,
2003-07-24,570.0,-33.0,-0.0585,False,False,False,
2003-07-25,573.0,-30.0,-0.0067,False,False,False,
2003-07-28,565.0,-48.0,-0.2737,False,False,False,
2003-07-29,563.0,-52.0,-0.3287,False,False,False,
2003-07-30,583.0,-35.0,-0.0627,False,False,False,
2003-07-31,567.0,-44.0,-0.1935,False,False,False,
2003-08-01,577.0,-34.0,-0.0308,False,False,False,
2003-08-04,584.0,-21.0,0.179,False,False,False,
2003-08-05,580.0,-17.0,0.2472,False,False,False,
2003-08-06,606.0,9.0,0.6602,False,False,False,
2003-08-07,615.0,15.0,0.7557,False,False,False,
2003-08-08,613.0,8.0,0.6439,False,False,False,
2003-08-11,608.0,14.0,0.7348,False,False,False,
2003-08-12,613.0,40.0,1.1362,False,True,True,
2003-08-13,599.0,23.0,0.8633,False,False,False,
2003-08-14,606.0,31.0,0.982,False,False,False,
2003-08-15,607.0,31.0,0.9768,False,False,False,
2003-08-18,605.0,46.0,1.2054,False,True,True,
2003-08-19,598.0,32.0,0.9814,False,False,False,
2003-08-20,581.0,9.0,0.6203,False,False,False,
2003-08-21,561.0,-9.0,0.3393,False,False,False,
2003-08-22,562.0,-11.0,0.308,False,False,False,
2003-08-25,553.0,-12.0,0.2926,False,False,False,
2003-08-26,555.0,-8.0,0.3547,False,False,False,
2003-08-27,545.0,-38.0,-0.1117,False,False,False,
2003-08-28,550.0,-17.0,0.2133,False,False,False,
2003-08-29,543.0,-34.0,-0.0523,False,False,False,
2003-08-31,546.0,-38.0,-0.1148,False,False,False,
2003-09-01,546.0,-34.0,-0.0523,False,False,False,
2003-09-02,519.0,-87.0,-0.8722,False,False,False,
2003-09-03,516.0,-99.0,-1.0523,False,False,False,
2003-09-04,525.0,-88.0,-0.8767,False,False,False,
2003-09-05,542.0,-66.0,-0.532,False,False,False,
2003-09-08,535.0,-78.0,-0.7119,False,False,False,
2003-09-09,534.0,-65.0,-0.5052,False,False,False,
2003-09-10,542.0,-64.0,-0.4837,False,False,False,
2003-09-11,536.0,-71.0,-0.5867,False,False,False,
2003-09-12,542.0,-63.0,-0.4554,False,False,False,
2003-09-15,543.0,-55.0,-0.3234,False,False,False,
2003-09-16,539.0,-42.0,-0.1115,False,False,False,
2003-09-17,541.0,-20.0,0.2456,False,False,False,
2003-09-18,532.0,-30.0,0.0907,False,False,False,
2003-09-19,526.0,-27.0,0.145,False,False,False,
2003-09-22,528.0,-27.0,0.1518,False,False,False,
2003-09-23,534.0,-11.0,0.4204,False,False,False,
2003-09-24,536.0,-14.0,0.3828,False,False,False,
2003-09-25,537.0,-6.0,0.5294,False,False,False,
2003-09-26,545.0,-1.0,0.6367,False,False,False,
2003-09-29,540.0,-6.0,0.575,False,False,False,
2003-09-30,551.0,32.0,1.2667,False,True,True,
2003-10-01,546.0,30.0,1.2638,False,True,True,
2003-10-02,536.0,11.0,0.9404,False,False,False,
2003-10-03,518.0,-24.0,0.3128,False,False,False,
2003-10-06,525.0,-10.0,0.5859,False,False,False,
2003-10-07,513.0,-21.0,0.3897,False,False,False,
2003-10-08,510.0,-32.0,0.1876,False,False,False,
2003-10-09,502.0,-34.0,0.1546,False,False,False,
2003-10-10,502.0,-40.0,0.0458,False,False,False,
2003-10-13,501.0,-42.0,0.0134,False,False,False,
2003-10-14,488.0,-51.0,-0.1548,False,False,False,
2003-10-15,474.0,-67.0,-0.4591,False,False,False,
2003-10-16,462.0,-70.0,-0.5113,False,False,False,
2003-10-17,468.0,-58.0,-0.2713,False,False,False,
2003-10-20,468.0,-60.0,-0.3056,False,False,False,
2003-10-21,468.0,-66.0,-0.4193,False,False,False,
2003-10-22,481.0,-55.0,-0.2019,False,False,False,
2003-10-23,482.0,-55.0,-0.203,False,False,False,
2003-10-24,489.0,-56.0,-0.2273,False,False,False,
2003-10-27,480.0,-60.0,-0.3109,False,False,False,
2003-10-28,487.0,-64.0,-0.3927,False,False,False,
2003-10-29,477.0,-69.0,-0.494,False,False,False,
2003-10-30,468.0,-68.0,-0.4733,False,False,False,
2003-10-31,473.0,-45.0,-0.0186,False,False,False,
2003-11-03,465.0,-60.0,-0.317,False,False,False,
2003-11-04,468.0,-45.0,-0.0228,False,False,False,
2003-11-05,462.0,-48.0,-0.0853,False,False,False,
2003-11-06,456.0,-46.0,-0.0493,False,False,False,
2003-11-07,452.0,-50.0,-0.1346,False,False,False,
2003-11-10,450.0,-51.0,-0.1627,False,False,False,
2003-11-11,450.0,-38.0,0.0909,False,False,False,
2003-11-12,455.0,-19.0,0.4714,False,False,False,
2003-11-13,469.0,7.0,1.0013,False,True,True,
2003-11-14,474.0,6.0,0.978,False,False,False,
2003-11-17,474.0,6.0,0.9753,False,False,False,
2003-11-18,473.0,5.0,0.9493,False,False,False,
2003-11-19,465.0,-16.0,0.4935,False,False,False,
2003-11-20,476.0,-6.0,0.7052,False,False,False,
2003-11-21,475.0,-14.0,0.5242,False,False,False,
2003-11-24,467.0,-13.0,0.5402,False,False,False,
2003-11-25,462.0,-25.0,0.266,False,False,False,
2003-11-26,455.0,-22.0,0.3269,False,False,False,
2003-11-27,455.0,-13.0,0.5243,False,False,False,
2003-11-28,446.0,-27.0,0.2003,False,False,False,
2003-11-30,448.0,-17.0,0.4232,False,False,False,
2003-12-01,437.0,-31.0,0.0995,False,False,False,
2003-12-02,435.0,-27.0,0.1873,False,False,False,
2003-12-03,427.0,-29.0,0.1377,False,False,False,
2003-12-04,426.0,-26.0,0.2045,False,False,False,
2003-12-05,439.0,-11.0,0.5478,False,False,False,
2003-12-08,429.0,-21.0,0.3204,False,False,False,
2003-12-09,419.0,-36.0,-0.0212,False,False,False,
2003-12-10,422.0,-47.0,-0.2713,False,False,False,
2003-12-11,435.0,-39.0,-0.0832,False,False,False,
2003-12-12,434.0,-40.0,-0.102,False,False,False,
2003-12-15,427.0,-46.0,-0.236,False,False,False,
2003-12-16,431.0,-34.0,0.0479,False,False,False,
2003-12-17,434.0,-42.0,-0.1327,False,False,False,
2003-12-18,434.0,-41.0,-0.1058,False,False,False,
2003-12-19,433.0,-34.0,0.0587,False,False,False,
2003-12-22,428.0,-34.0,0.0574,False,False,False,
2003-12-23,416.0,-39.0,-0.0628,False,False,False,
2003-12-24,425.0,-30.0,0.1428,False,False,False,
2003-12-26,428.0,-18.0,0.4185,False,False,False,
2003-12-29,422.0,-26.0,0.2226,False,False,False,
2003-12-30,417.0,-20.0,0.3589,False,False,False,
2003-12-31,418.0,-17.0,0.4248,False,False,False,
2004-01-02,408.0,-19.0,0.3709,False,False,False,
2004-01-05,397.0,-29.0,0.1238,False,False,False,
2004-01-06,398.0,-41.0,-0.1719,False,False,False,
2004-01-07,392.0,-37.0,-0.0803,False,False,False,
2004-01-08,387.0,-32.0,0.0367,False,False,False,
2004-01-09,401.0,-21.0,0.3014,False,False,False,
2004-01-12,400.0,-35.0,-0.0474,False,False,False,
2004-01-13,405.0,-29.0,0.0956,False,False,False,
2004-01-14,404.0,-23.0,0.2387,False,False,False,
2004-01-15,398.0,-33.0,-0.0145,False,False,False,
2004-01-16,394.0,-40.0,-0.1914,False,False,False,
2004-01-19,393.0,-41.0,-0.2162,False,False,False,
2004-01-20,389.0,-44.0,-0.2893,False,False,False,
2004-01-21,388.0,-40.0,-0.1878,False,False,False,
2004-01-22,390.0,-26.0,0.1639,False,False,False,
2004-01-23,379.0,-46.0,-0.3303,False,False,False,
2004-01-26,376.0,-52.0,-0.474,False,False,False,
2004-01-27,388.0,-34.0,-0.0137,False,False,False,
2004-01-28,381.0,-36.0,-0.0568,False,False,False,
2004-01-29,392.0,-26.0,0.2068,False,False,False,
2004-01-30,403.0,-5.0,0.7598,False,False,False,
2004-01-31,405.0,8.0,1.1173,False,True,True,
2004-02-02,406.0,8.0,1.1308,False,True,True,
2004-02-03,417.0,25.0,1.5903,False,True,True,
2004-02-04,420.0,33.0,1.8084,False,True,True,
2004-02-05,422.0,21.0,1.4917,False,True,True,
2004-02-06,434.0,34.0,1.8393,False,True,True,
2004-02-09,428.0,23.0,1.5448,False,True,True,
2004-02-10,424.0,20.0,1.4621,False,True,True,
2004-02-11,431.0,33.0,1.8034,False,True,True,
2004-02-12,419.0,25.0,1.5887,False,True,True,
2004-02-13,425.0,32.0,1.7681,False,True,True,
2004-02-16,423.0,34.0,1.8114,False,True,True,
2004-02-17,421.0,33.0,1.7756,False,True,True,
2004-02-18,423.0,33.0,1.7648,False,True,True,
2004-02-19,424.0,45.0,2.0634,False,True,True,
2004-02-20,422.0,46.0,2.0689,False,True,True,
2004-02-23,430.0,42.0,1.9479,False,True,True,
2004-02-24,438.0,57.0,2.3069,False,True,True,
2004-02-25,436.0,44.0,1.9582,False,True,True,
2004-02-26,432.0,29.0,1.5669,False,True,True,
2004-02-27,434.0,29.0,1.552,False,True,True,
2004-02-29,434.0,28.0,1.513,False,True,True,
2004-03-01,429.0,12.0,1.1051,False,True,True,
2004-03-02,422.0,2.0,0.8494,False,False,False,
2004-03-03,422.0,0.0,0.7932,False,False,False,
2004-03-04,424.0,-10.0,0.5391,False,False,False,
2004-03-05,435.0,7.0,0.9552,False,False,False,
2004-03-08,437.0,13.0,1.0961,False,True,True,
2004-03-09,440.0,9.0,0.9886,False,False,False,
2004-03-10,437.0,18.0,1.2027,False,True,True,
2004-03-11,441.0,16.0,1.1437,False,True,True,
2004-03-12,439.0,16.0,1.1345,False,True,True,
2004-03-15,441.0,20.0,1.2235,False,True,True,
2004-03-16,453.0,30.0,1.4578,False,True,True,
2004-03-17,450.0,26.0,1.3497,False,True,True,
2004-03-18,446.0,24.0,1.2919,False,True,True,
2004-03-19,443.0,13.0,1.0132,False,True,True,
2004-03-22,452.0,14.0,1.0348,False,True,True,
2004-03-23,454.0,18.0,1.1303,False,True,True,
2004-03-24,456.0,24.0,1.275,False,True,True,
2004-03-25,453.0,19.0,1.1395,False,True,True,
2004-03-26,442.0,8.0,0.8522,False,False,False,
2004-03-29,434.0,5.0,0.7689,False,False,False,
2004-03-30,433.0,11.0,0.9167,False,False,False,
2004-03-31,441.0,19.0,1.1157,False,True,True,
2004-04-01,432.0,8.0,0.8239,False,False,False,
2004-04-02,416.0,-19.0,0.1152,False,False,False,
2004-04-05,411.0,-26.0,-0.0754,False,False,False,
2004-04-06,414.0,-26.0,-0.085,False,False,False,
2004-04-07,411.0,-26.0,-0.0947,False,False,False,
2004-04-08,406.0,-35.0,-0.3481,False,False,False,
2004-04-12,402.0,-37.0,-0.4151,False,False,False,
2004-04-13,396.0,-45.0,-0.6512,False,False,False,
2004-04-14,397.0,-56.0,-0.9761,False,False,False,
2004-04-15,395.0,-55.0,-0.9604,False,False,False,
2004-04-16,396.0,-50.0,-0.8329,False,False,False,
2004-04-19,394.0,-49.0,-0.817,False,False,False,
2004-04-20,391.0,-61.0,-1.1692,False,False,False,
2004-04-21,391.0,-63.0,-1.2311,False,False,False,
2004-04-22,393.0,-63.0,-1.2352,False,False,False,
2004-04-23,381.0,-72.0,-1.4986,False,False,False,
2004-04-26,382.0,-60.0,-1.151,False,False,False,
2004-04-27,385.0,-49.0,-0.832,False,False,False,
2004-04-28,381.0,-52.0,-0.9183,False,False,False,
2004-04-29,383.0,-58.0,-1.0916,False,False,False,
2004-04-30,391.0,-41.0,-0.5945,False,False,False,
2004-05-03,393.0,-23.0,-0.0699,False,False,False,
2004-05-04,398.0,-13.0,0.2223,False,False,False,
2004-05-05,397.0,-17.0,0.1087,False,False,False,
2004-05-06,404.0,-7.0,0.4045,False,False,False,
2004-05-07,399.0,-7.0,0.4085,False,False,False,
2004-05-10,421.0,19.0,1.1726,False,True,True,
2004-05-11,424.0,28.0,1.4387,False,True,True,
2004-05-12,431.0,34.0,1.6201,False,True,True,
2004-05-13,437.0,42.0,1.8601,False,True,True,
2004-05-14,448.0,52.0,2.1572,False,True,True,
2004-05-17,456.0,62.0,2.4462,False,True,True,
2004-05-18,446.0,55.0,2.2259,False,True,True,
2004-05-19,432.0,41.0,1.8095,False,True,True,
2004-05-20,440.0,47.0,1.9701,False,True,True,
2004-05-21,432.0,51.0,2.0656,False,True,True,
2004-05-24,429.0,47.0,1.9304,False,True,True,
2004-05-25,428.0,43.0,1.7999,False,True,True,
2004-05-26,428.0,47.0,1.8951,False,True,True,
2004-05-27,432.0,49.0,1.9318,False,True,True,
2004-05-28,424.0,33.0,1.4706,False,True,True,
2004-05-31,428.0,35.0,1.5134,False,True,True,
2004-06-01,425.0,27.0,1.2798,False,True,True,
2004-06-02,423.0,26.0,1.2423,False,True,True,
2004-06-03,425.0,21.0,1.0961,False,True,True,
2004-06-04,416.0,17.0,0.9776,False,False,False,
2004-06-07,416.0,-5.0,0.3552,False,False,False,
2004-06-08,410.0,-14.0,0.0962,False,False,False,
2004-06-09,405.0,-26.0,-0.2477,False,False,False,
2004-06-10,406.0,-31.0,-0.3958,False,False,False,
2004-06-11,405.0,-43.0,-0.7453,False,False,False,
2004-06-14,400.0,-56.0,-1.1233,False,False,False,
2004-06-15,412.0,-34.0,-0.4945,False,False,False,
2004-06-16,405.0,-27.0,-0.2976,False,False,False,
2004-06-17,406.0,-34.0,-0.5024,False,False,False,
2004-06-18,402.0,-30.0,-0.3892,False,False,False,
2004-06-21,402.0,-27.0,-0.3038,False,False,False,
